id,category,Top 1,Top 2,Top 3,Top 4,Top 5
2b2cc3a8b588b7282be0511568b51ee7,Shirts & Tops,0128feb01d9affa08a7b18c0b42c8e24,a07961f6f6bf8bc4bddc24224183f664,12007cfb5601f6439f12ba4e7ca0eda9,925d367f27824836471a11a484388fb7,3db1d53d379334cf9a698a91e1fa43cb
d78116e7035b66180c953118edaca68f,Shirts & Tops,3a3dcf507c5cc5662f4299d96fcdacbb,cee846bd42ff46564359c9daae48496f,86d7607377dc06099ef6fb8e10358541,6b31ab117230d3f7e0b90e03f1a40cb0,4bde4b6d1821541708c5bd8f2b35761e
0d9fcfcd20e8bd29cc2739538bfa18ea,Shirts & Tops,1de7ff5a5db2a50a15af20fb0421a8cb,91c590696f13667bbb8d5ce991bfeea2,098354a3f28b2a738c430f610a0da2a4,7cabbccc919f39c379c5a1b89643ab78,bc04d31ac63f54f11eacdff95250a13b
4201924df824b03c1c5ef12389abc1b3,Shirts & Tops,57c7905106e7c42e0c11e1be5880dcb5,e1ec67a568c6f28dc3d30a0ea5f1ff3a,b96b2736cabb623f6c37eaa87b0321d0,73c314e2e9f2f35e7a0c653d94bf6849,83998db201c41573cacb3fcd8c87a2e3
0275129e0649678f5e53f3c5fe9db73c,Shirts & Tops,ac46cce25fd5f775313e67e3d3ff83e8,cdff384f701a023e3d8824d1d7c44e5f,3f4bd2bc90f85078642c1f6ca09a3137,56f4a608c41d55c9ab34e522189018f0,b09aba79cc57488afd2c8d7194c77bf9
d35b7e88f1119f4d1b482c73d45ee567,Shirts & Tops,d5d611979e346c7ed79bb71ab004ee86,5dee54bd93bd3092956fb7616824ace0,e36d77f53deaef7568e52c2ed707d2df,165b62beb408798818cc05b68143e801,4e1b05037043b1fef2e8b5f390b39da9
23217849ef1853607b13f69df9a7f4bd,Shirts & Tops,6ba1f100001a2822653c3526cec2f8f1,f046febc55d2098094349cbda4eb2e89,4ad16cc141ff9037e2ab1db89eb1d9e9,fa0651e84a191f0851dae3a99c6ea266,ab71e4cfc0744f4f4ed070f8f37b0b0f
b98c9b41fb057b78ec07a164d7e1313f,Shirts & Tops,b33cb61b52349180e05975adf05c7456,107271ac058ba38ab8cac384c7ef5f6b,3d0d74e8f5bf166bb751b58b109c1ef5,76c9e6382b3614639878c707c4ae25a3,ef2a536260f42d3ed1984b973532a5be
485bbdb5da972612f7da1cf01ecec107,Shirts & Tops,c1cb4575db44c0fbec809642f062c0ac,bce4ed3bb2317c03dcc250bcd255bea1,c10d25bd3ea3a750c350355cb3598cee,ac728682ca3364d7479cae74fc47b5b5,e53d03d68b4fc7db52886662f68c7f3f
a09004435e9637bdd55ffe8adeac265e,Shirts & Tops,e7971a0c8ad8acacb8c0299e99f032d0,6d442dd46b95387f37210a93063ca233,761f3b677ebad73740d4239a24b62e2a,36ea63f10e3d68f5581126c9fd1e7e0c,b6d8180bede512418ac352c2bc32db0b
a7e1247c98f189107ce1386ba0d99ece,Shirts & Tops,f640f4a01cca0ea608f901590db67e7c,15d22b36752199e64a729c0045a5468e,067fd25e673fed52bc865f7bf73a3b6c,a83e0089fe1d08bd69302f62004cf84a,5dee54bd93bd3092956fb7616824ace0
ccf6449fb2a80eab9732830a5f8c123e,Shirts & Tops,a2ae6c1d45564b5052e460bc53456601,e2119318feec832e0d831dd2b28e4998,4abe579a98ef081efce2d82cd03011bc,3c785b623905b445851dbf6d9d62d60d,8ae7265d5df6b0a00806ea367abf89e8
bca9dfc9cbaa79ef46dd39b0bf9f085a,Shirts & Tops,66c1c5a5b79985e63492f4241e49fa30,eb1691ff597eacbd5f64f7c8b534601a,17bd8865cf9ea08479092f50af1f18d1,4bfe543f41e2063a492c3e22293c6616,c343c1512280a723d5e790c25331025d
3ed1759a3fa7669316459914e9e82c52,Shirts & Tops,d3c09efd9d4e2302e906c7fcca9a2cb3,f4b30d50c299d8b90ae2ee939d7b61ca,c27aa89d957affbf373d32f4a3c84e2e,7d7629fb92d98a8be80ffc51ed1cb68b,a8de2c522bda0f98447f61691aa4c85c
3593a5a1448e7f050eb718d9b83bd4bf,Shirts & Tops,f3eeb5a28f79539735026689f501b4ed,0b858c6232e44508f40f3be9722aad49,47e07072ec063db1c32446651cecd689,b05be6b439f64530cd174a09d3cab079,cefeac885c87c85be0479d7347486cd4
