id,category,Top 1,Top 2,Top 3,Top 4,Top 5
c33e659421ff69e1aede29d1a4360307,"Handbags, Wallets & Cases",04195978a68a06f89172710bf4f43f97,4909ec192574c87c38bcf600b9b7ba22,223d1a561323781f8aead00c791e807d,13926d9ec1f6faf457e84e5eacb64073,ddf58d24e3d2ca019e41a7e99b185cfe
df2351d93e426dc21a0ebb2675d6177a,"Handbags, Wallets & Cases",0ecd93307d05a31a6814e205b9e8a40a,052452e99e221291af6e8da951e19f13,a55f6c3e1b81518b39e1149f6b4a8eab,4909ec192574c87c38bcf600b9b7ba22,601c38d43a9c4bfabc495ddd479636c8
e839d83602d5e5b7c6f647d71f89e741,"Handbags, Wallets & Cases",7757e707f8372401016b9e216dc79086,600844babddbdbd01b92263dcd51b90f,7700de0b091033f44f601232d475aaca,ad2ad707bda0f3d6ee05093599c79473,78f9e99e6e83b7561510ec8f3d1c689d
49f44acc890835d62b390ed3237cb3c7,"Handbags, Wallets & Cases",7a6122512480fcbaf9fd91161da42391,39f8cd384ffffee8aa878936b0a9161f,27d11689c97458365318d331e5251b07,05375056102f425dfbe9c9e373f4f724,958a708e5a9f8249e938689180f09df8
1e510a5c25133d8453742100f752f82c,"Handbags, Wallets & Cases",12a0a5c79b1b96447eb3d741e371d197,76b25e009ad96267cb0d495119d033f8,d29a6ec431da97fc9a8b2df90cf98b23,6a22482bbb449a1ce85f59f46c9d928f,ceee269e4a7a28de5ebf51c059ff1856
16cd1b998cc2e0872dec5fdd2b0953ce,"Handbags, Wallets & Cases",2bfefbe1ad2e58f72893cf107b46fe71,1e25990235a4b6d84584abc9b2d18eb9,10d0947576f065328a37660cb3b790ed,b25c4e792ca7294410af9f9ff070dc82,9e36ddb27bae0aaa5e50ed8365f85841
2f5ba4913ebae20785f03f21f66f80fa,"Handbags, Wallets & Cases",655a66056bdb2f79aa03dd2c8c62bfd9,27e87641ac00f48b02583556247b69a5,60532404b9c2264a4721385846eed81a,81dc70adad98351d118dbefe8d8cbdd3,2e16cb0fb586cd120f58b4bbeaefdc29
63f4e20056831969a1e52e84c3de29ef,"Handbags, Wallets & Cases",3eea07b9885f26f65d02e3ede0b28912,3e5c04117ecccc63805dcb0e53077350,d83af2abc86c2fe412c4bde2f996c91a,8fd3c67ea20ef5c1a744616976440905,2646e064d83986b807aa387142a81397
2346bd1b590fd84c133a46dce47f4683,"Handbags, Wallets & Cases",0936e03505ed75dd299d63930a48b62e,42e1261d1508b6bbf56a26a80cff0bca,8932b30f7ed5567710b09dbbd9dc7857,0c74226cb3a886456a02610bd6736cbe,a11cc936b1a7237a4acff8b63ac1a31f
4f5fea08f1e240030fb10addde40e6ac,"Handbags, Wallets & Cases",d4c27c471def8df32968f0226b572a88,bf97237b4b9e7c3be9e48120d6784b86,d8cc31e252cad7eeece3233fa574f9df,ab7ff45c53284e80e79634f639b145d6,9730065bb0ca2885e5bbfc4837fde8fb
71e7be33fab7d512da9f5ccd5d46b0ad,"Handbags, Wallets & Cases",037411f9579f2a151b35c5b7f1c57325,0ef602484a69f0c0e394ccf4a4d09968,6055d6568680c1d1cf501c3be1d81efa,1f5023aa4ec2f79506862f29452bdad9,2d732bfdd136797afdb18f45abb8155b
9b972086bc72fa4c884919ae9945db78,"Handbags, Wallets & Cases",c14586b4b0ed663a742d645f1ed96b74,b6755bf350cd715baa5087af6b45fcd3,d81a449cac8668ff9a94ae344a5e2717,3f161105dc7e36d7eb17e7bb6841f07a,cd028ced96a11d399caa6ae01dfdfae8
30a06f30271b8abc54cde0ea7bf49bd5,"Handbags, Wallets & Cases",00dace1491bc12c7087bd397bba1e8c2,fb799ec9b5ba0e8a2997f8dcbeed3b1b,420bf301c83c79915aa4728ea64beac7,2ac744a2873c32997f7ff378e6add1b6,d698ecf99dbd848d15b409a264e42548
9146d01636639a8bddd9cf621251948d,"Handbags, Wallets & Cases",d72f7c58e59d8ec802e1e21168933d28,97b1a099962cab1bfbe95ea885a4fcc5,680c413b03707a07067c28b9b0522438,a3781988887532b3ae551c34d5c8ed79,8147407b463522fc0778e0a25caccf51
d353a620c4199a2610e89775ac4d720d,"Handbags, Wallets & Cases",a43009b5d3aa13bd111e24365269154e,4434dd68d1a6f830866ed6284064349f,cc225ae75d61212e4b5db157191bfeaa,b63c00a79d843719e2559448eb9cab7b,3608bcdd2e94aa7520ac75d305c46d5d
932022e73fd1ba3fb0272348194ebd7f,"Handbags, Wallets & Cases",e61f7ac3a50e4c46840107108613ef46,b5b952391ac83178e081618628d6b15e,c6dae8b181f917b38a170f47f1457397,6d8e985a40dddccbee76322a9039b217,1cb0e80448ad8df9f3770cf4d7d24242
2bfefbe1ad2e58f72893cf107b46fe71,"Handbags, Wallets & Cases",b25c4e792ca7294410af9f9ff070dc82,9e36ddb27bae0aaa5e50ed8365f85841,b36014bfb7153e1ed4f548013066352e,b2724f4d87121420960a7fc83fa510ef,a6166039862628a3a67138babf5e85f4
1f246c39d94da4ed498a818e4fb1dcd2,"Handbags, Wallets & Cases",2a3bfe83ec8fc63925b30f70f37f81af,d8ad53c28af14b7f4b40b2539beb9836,9bf2706e0f3800f886ffb193c98bd44c,694eef97b384330efe1b4a6cef69dc9a,2f1b8d6c58e55273786dc68faefa4968
