id,category,Top 1,Top 2,Top 3,Top 4,Top 5
917f1b055e08435313006afa61d03e5d,Necklaces,8fbfa39dcddddb745793647b4cdc70a9,9851cee1097231ceb5937510dfd3b7ab,0ae875cad9cd9006d2141100cc77352e,6286d9184c1918e930409a910d421cf3,6c9f0bb9ed1ffd328a2801ea679bbc2b
feb6062fb42fe67e656eea1133a60f14,Necklaces,9988afd4f0563bc08c8ff9fdd0d84a70,3b528afe414f35b604c4cdaf2c0e711d,a509783f16dfb21c5821a805d37105e7,6c9f0bb9ed1ffd328a2801ea679bbc2b,8fbfa39dcddddb745793647b4cdc70a9
f29f5d22243d081c66324d9d42fbd436,Necklaces,c6c9a8430ce68826aa8a711477992a59,2b03a1c13eedba19bc3a83fee4932eb5,0610ef42dbdc573d891937f2a56a322d,8817e287b1b23bc9137ab32790ba8586,913774e8fbd1ee5263b38a904cb49b1d
f9b71504fbfb7631425aae08614c1430,Necklaces,678071042c70a1930fa6f952a7a948f8,14a68287670869849f5e49304946a71c,2948a8e3a53351f997b04503a3c5997d,0a26e632babe88fbef3638d1be2db066,f5063cd5e28f08d18d9e3a70b485bca7
a94509e9ee5b9aac05ea83790dcfeac7,Necklaces,228ec1c07a8e2a52370151bb40f791fd,7e8cf0f025b2e47f4a39fe8a1ebff98a,14aae9532d655b407832111fecbefb0d,da3ade8140d4c4f363136c9c74a2dff7,e94af0610da665b4d38532014bde8894
277900a2ed34038115062a3479c93424,Necklaces,23979b85afdfbc183032a5970d4a728e,fe053909e0e529090ce6a2fed54553b0,6286d9184c1918e930409a910d421cf3,54b8c5039e97627f35a9185dc7d0183b,9851cee1097231ceb5937510dfd3b7ab
fc1f8db11277af7eaec3ca4ccc1c2455,Necklaces,d0ef6fa4963199267ae0e5283558a2da,e3719562f74b9856cea149e22476e8eb,bdb377ce8cd5e9075f98ef42cba1b493,5cdebcc0d7e01e4a2a73b24e39845d51,a0dac63b7903ed223c6b4dfbcab7c7ef
f7bdd71b27799a32d73c14a6fe5ef922,Necklaces,29fa0638ad686692f573b301df82c5df,da2e095998772a3b3698871afc445688,ca5a05aa68fe231cbfe5f4775e8ad4f5,2f7f408eb6e82fab669b6e821bc9f413,463aa699f1139659219b1f34ed90f8de
110e64bf55fb8cbf20b0b7f3b716461c,Necklaces,45443d6a17cce92014b3b413540d9c5a,75e0fa2648df350cc8da1106bf60dc3c,d87f5c78440c1b0ec7a6d21b2429f7b7,5291ad787eda695a69ddd7b0dcdde5e3,84affd629a9c91f2040e523dcc8cf0c3
c01d3abf7ccb7b8baf243e15c27cd1f2,Necklaces,cce880fdad734d303b894e7591e38253,4481006bf0049fc951c4a9a46e7963a7,ae8f85c78cdfadd7c3fb88883816b41c,403862c8b44948caab7ecc29341ac74c,bd3b8a5a18a27f28f8bc0da433e3b659
7597d6b5f5c6f81cd715b1afcbfe89ea,Necklaces,a8465036e31627b9a995bcab16c20c3b,0ca29f680b84bf0e4e759bce0ff9de54,5262ef543c292b372ed01dac8ebc550c,2a5395283f9476a304b79598931e31e2,f40e93c85a72aa4f0e7cbd25480ec7a7
84affd629a9c91f2040e523dcc8cf0c3,Necklaces,5291ad787eda695a69ddd7b0dcdde5e3,fe9148f7020ccdf20e9e69216d5c50bd,d0ef6fa4963199267ae0e5283558a2da,75e0fa2648df350cc8da1106bf60dc3c,45443d6a17cce92014b3b413540d9c5a
8bc6645a426503b35443e03a8ee2ff70,Necklaces,d0ef6fa4963199267ae0e5283558a2da,d004ae00e8f08a962e05fd6ac116ceef,5a9538762ceec5bb411f724d8fd91d4c,9f8be3ede86e04be9e1c18b95241326f,06d623034fec870f80219bc582dace4b
e927c45de5062f36b5153f52e9511ffc,Necklaces,f1c154dd5adb9db02ae94a64da19d08e,e67fa8b6dba55bbefc6fdcdcfb3e9ab6,9988afd4f0563bc08c8ff9fdd0d84a70,0ed07c8ef31afe25aff2db7bd3abc775,be6254e85101712c5427d4716c23bd99
74d9d076f66e8c6b9278736f695db3d4,Necklaces,d9204c14e25be33f9976450a9c3771c3,85ee28f545f5b1e854f2b1381d603a61,3c54d41017bc67f4c2363b8e247e7b3b,d87f5c78440c1b0ec7a6d21b2429f7b7,b1236fb546875c0613a01581784e3319
947998bb057307fa12c44b5c12e3cfb7,Necklaces,b375d923d540613771ed8b324b919be6,30475828daac4a236b57032191ba00ed,2b03a1c13eedba19bc3a83fee4932eb5,cf04d1cc1ec8308ef445950ea9c2e927,614cdf3c2429f94b11514b8ac1d6dbd4
2b6b90c4d709a1d495d8296d9f864c7b,Necklaces,f1413601e54fbd54cc8ee8d4ee53c246,b039fa51609e93be2aeef60166b921ab,caf020107d15d4810a7651a5d2a150ab,3602e40d233f1cf261e34d7a231dbe01,36070bc4c4f0d27f8bc98e4610de8aa4
0bb649e9f4bbcc77efa1311db623ee83,Necklaces,a24dcf22090a670625781ef4558b6f35,5526062353444889519aad3dad381412,c01d3abf7ccb7b8baf243e15c27cd1f2,bb4704ab42b25ee58c72937f113ec90d,ae8f85c78cdfadd7c3fb88883816b41c
fda2835b215b64cf86370af66ee25a37,Necklaces,ef75424970349f2c77ad117a602e3e39,38741407fd7fcac6b2cfeb19755381d4,c1d1d153f1e241531ed31d72a0ac0c3c,761ed4f245e4af2ee7582288cfaa12a8,d2a05f0941aec4bbacc29269002b27a4
d68dfb37563a0fe6b6731b8b389fc6c7,Necklaces,4dff3ea8d9bc9eaed2fe14393960ae6a,189abb041d6ca2ae15f9d095ce8da23b,f832e693e07b0a252928c7920a2842fd,03720db1f6afaefb968a17e6af019d4b,2ffad8f2b675b5496740c97341b5fa26
6075b5b35e5965888f243cd7dcfcf58d,Necklaces,daea24c8777cfd6969e48fa0eed4a377,6c98ce1a3e6044c155c8658d22fb436a,cfe1e175466595042f9621d222e57021,bdcf7b21da0ff990022faa9d199e8d14,773e572bb1e5e8adaee559f9dc6606ef
e8738cc5fa38ce30a5e85680d904a1d5,Necklaces,36c4466d03cb3d2c3ccc84023517b7ee,caf020107d15d4810a7651a5d2a150ab,b039fa51609e93be2aeef60166b921ab,3602e40d233f1cf261e34d7a231dbe01,7fa2bc816883ef2c0d31be713f37c2c9
9851cee1097231ceb5937510dfd3b7ab,Necklaces,6286d9184c1918e930409a910d421cf3,8fbfa39dcddddb745793647b4cdc70a9,d510102b88a45997bf06c1f321d91e03,b99d46ed831a268f721039ac8c46b1e4,678071042c70a1930fa6f952a7a948f8
df29c42f990d4f10707e554bc769474f,Necklaces,0a26102ae78c26c36caf3d1ca820d25c,553b63c906a325cb865a193a59ef71e9,b9df7603af7ab55353a11aff1538d15f,50b03231cfcd0b9540d2bd5834bd86a6,3eeaae21b0e89dd9b17ae939089f7ff9
26aec8baaddf47ffafff08817917d2e6,Necklaces,677dd19c1154d8115d2c9b3918965de2,e38a523ff5992520395d9e589a1d432e,39ee8e6befd13bcc406f6f8034509aa2,40042974cdca80dbb5969329baf6d3ea,e94af0610da665b4d38532014bde8894
6a0ebdb61879cbf052bc7df7f3c06716,Necklaces,56fd5f74ca6e8185b36b4971126d055f,cd34a093528c5173f4cad902ad50f8e3,0409099b7523f63b13854b475e8d2555,93af460dd787bb00a5552830768a4020,ef14c747619f11f78e912ec48ebef9b9
ce1b8f6e691606cb735db2e28c58a7e6,Necklaces,da7c293350848b316547ab9e700de43b,0ac692662818db7ca52f30a2858c36c2,5c40bd834517f085c342242f3ce8c96b,bcf11c2b68f37dc2fcd2aa1a3c45bbd5,3602e40d233f1cf261e34d7a231dbe01
f00a6d8a4af75663c38af5c1537ad2a7,Necklaces,8c39f2e6e78466c53b1131f37dd3c0bf,f4d8ece44749b8be963ab7fa746a02c0,4d5fb0250adbda6b9d32cb6337f6f7f6,ffeeed6f2b93e58933e24d941636bb23,dd369933d82bd52265fce6e3e59ad724
038ab8c1c2852837fa237aadb4437bd7,Necklaces,ec156cf59668349440875f8071135fee,db6a042632ebc6e5d375afe6660020df,74befd7f405b71f2d865ca0eda53d7b2,3f75ff068fefa22138c0c7a143844d18,614cdf3c2429f94b11514b8ac1d6dbd4
c1d1d153f1e241531ed31d72a0ac0c3c,Necklaces,d2a05f0941aec4bbacc29269002b27a4,a4e466c47d3c5b804a3c2d6793320b33,851de9c8e3dfffbfe06cd6cb00c8dacf,65d1112cad0396df441c43582e8324ab,ef0d5712afdac56c9e5e8844d5a77129
f8bd7e7b005d79334dd064b0ec230c0c,Necklaces,3a6468601dcafc638a2c5aeba6b1ab41,c7efa90995f2de11367a5f2d85cacdcc,00780f496ff2f95481d73ecf6032e994,3b3e6e902b95522ec2315dd1f7e32da2,a399756df949ce6e4ce6c63cf648008f
d4bd6477c9add255124ffae0dcc7a205,Necklaces,7338a30a7be88f37294bdda99f29415a,4ebde0a8cc8be5d04d968d09388fa1ad,5291ad787eda695a69ddd7b0dcdde5e3,d0ef6fa4963199267ae0e5283558a2da,1376a2111d5cfd0441be0a559bbadfdb
6533007544baeae2ee6924f88c1dca20,Necklaces,30475828daac4a236b57032191ba00ed,2b03a1c13eedba19bc3a83fee4932eb5,24ad618c6e0a58a4a37d36ac77d4eb2a,dd4a1902c3e04d2038f804370872f047,28d9ac3098fd99497f044bf66243f346
85ee28f545f5b1e854f2b1381d603a61,Necklaces,65d1112cad0396df441c43582e8324ab,06d623034fec870f80219bc582dace4b,dbb0e5594af6ad683c156069675734cf,6c408935573b768c17936136384a3afe,5291ad787eda695a69ddd7b0dcdde5e3
c2ad5b3e7b9dc003a9ed8f72da45d31d,Necklaces,c6c9a8430ce68826aa8a711477992a59,04a59ff122692612f18f0c1c5245b766,d4d0ea31d903e45d15b7b7bf2460f0e1,7157e24c6b70d83d7bb1eb9c44a5ad32,8dd574bdd55372c6a748979f74e072d0
e94af0610da665b4d38532014bde8894,Necklaces,03720db1f6afaefb968a17e6af019d4b,e38a523ff5992520395d9e589a1d432e,14aae9532d655b407832111fecbefb0d,4c58c0c88d5bc362569a9747007ddf5c,5606365a0b1c5662b4ad708d40561fa2
5846ecdbc611bdcfef22c30fa82c7bda,Necklaces,83fbfda490a8026c702f807015f7cffa,84333a53e77c30d1e9e1f4aa47d636fa,f8f89ad27f802655adc7cd4508dbcabc,5d68239b9d4ebed1c8dd6d62fd96bb79,f63828c8822b2644350eef938f890948
54730af816b580fafa8e919763c1b613,Necklaces,66026adc187ec69477dac96ef109a562,94b0420b2bdbcdcb704c50d25ad39083,6178e15cc82a2427e8d08ad9bb9143e9,f2475f638319d1b2e070b9dae4714699,834ba6c95eb95dccec55c3a4e00ebeef
03720db1f6afaefb968a17e6af019d4b,Necklaces,5606365a0b1c5662b4ad708d40561fa2,4c58c0c88d5bc362569a9747007ddf5c,3eeaae21b0e89dd9b17ae939089f7ff9,0610ef42dbdc573d891937f2a56a322d,e94af0610da665b4d38532014bde8894
9f0ea6f74270701a7f92b6de87d56036,Necklaces,78a9195aaf086e7e49c5fd3ef28b944e,5eff1cf5bd38bbd07b78d9f841e44e27,f6cce23bb752643f791eac91bea21afd,66026adc187ec69477dac96ef109a562,a71f412b0522dcc677028014daace0bf
15f21a9f0e79b29fe21dea149cdfb0f2,Necklaces,781ab70200aeda56f84600a386a02f26,595f2665eae64929424ef12583e58ef5,4ebde0a8cc8be5d04d968d09388fa1ad,a215f5e0297b85a091a56e95be68683c,bc4ab064071b57ed977f58d41a013859
667b879efb803388e70d42cd004db243,Necklaces,e321c7c8fef01534e1b52dbe33a574cc,881ccbabc3988466085f8033a325a1d3,d0ef6fa4963199267ae0e5283558a2da,2f3f3adeb091f289f7f4fc37c9b550e6,5291ad787eda695a69ddd7b0dcdde5e3
cb63dad0fb6a7370b29817a62f64eed3,Necklaces,e38a523ff5992520395d9e589a1d432e,dfd178e76bbddf27836f0e823e1980aa,2f7f408eb6e82fab669b6e821bc9f413,02ffcc813c9f72016c1d753aeb6ef5a2,d6df7a99b1eb366854cbbb240546d8dc
62ab95ba0a7e53e9b0c5cab7d4ffc1ad,Necklaces,d0ef6fa4963199267ae0e5283558a2da,085cdfd8598e5d28aaaf57dad5418920,06d623034fec870f80219bc582dace4b,dbb0e5594af6ad683c156069675734cf,31a4c9479444e19a1ee1eef18206c040
a60d7bc93e20104e7e052e8cf8e18290,Necklaces,f8f89ad27f802655adc7cd4508dbcabc,f63828c8822b2644350eef938f890948,d07a67d9d61b612c1a3c28f55c83e064,1e215c42f3ace33aef9b576c87ec93ea,a060000be3e38bed3637ceead3b1081b
c288cf1d99193dac6647ce9960915cdd,Necklaces,b558c1dc92dca19add2201cd7a2e5f59,d0ef6fa4963199267ae0e5283558a2da,0c152814ff191252348d05c9f0aee902,403862c8b44948caab7ecc29341ac74c,5a9538762ceec5bb411f724d8fd91d4c
2c75f0541fd2594113401e1582296393,Necklaces,5606365a0b1c5662b4ad708d40561fa2,1ae7866bd43c339cabe81e51beacc47a,be4ac77b02e0042f2a3c60304525de87,4c58c0c88d5bc362569a9747007ddf5c,31a4c9479444e19a1ee1eef18206c040
46406a89f8248f4f8486db2ec0529a57,Necklaces,63091ff45b754a4338470a78314be3d7,8fbfa39dcddddb745793647b4cdc70a9,6c9f0bb9ed1ffd328a2801ea679bbc2b,a0dac63b7903ed223c6b4dfbcab7c7ef,110e64bf55fb8cbf20b0b7f3b716461c
761ed4f245e4af2ee7582288cfaa12a8,Necklaces,c1d1d153f1e241531ed31d72a0ac0c3c,bd5ba66a23201bec0032bc5375479a9d,66b3f8495811c4f40de8fc7db202e29f,a4e466c47d3c5b804a3c2d6793320b33,851de9c8e3dfffbfe06cd6cb00c8dacf
168e6c74b94dc3c50a541369da51e64d,Necklaces,5291ad787eda695a69ddd7b0dcdde5e3,71247251245484eb4d067369ab105e0d,84affd629a9c91f2040e523dcc8cf0c3,4749783fb5f01b7868d96d084524e2fe,78fa4cf1f19b1a30dc79d736951b8e93
02a8ecdc58c537f77385ce77af2ae26d,Necklaces,ef0d5712afdac56c9e5e8844d5a77129,65d1112cad0396df441c43582e8324ab,a4e466c47d3c5b804a3c2d6793320b33,85ee28f545f5b1e854f2b1381d603a61,851de9c8e3dfffbfe06cd6cb00c8dacf
